DATE,PROVINCE,ESTABLISH_NAME,ADDRESS,CITY,VENDOR_NUMBER_PO,VENDOR_NAME,PRODUCT_SKU_NO,PRODUCT_NAME,WEEK_ENDING_DATE,CASE_SALES
9/2/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-24 0:00,4
9/2/2024,BC,IMAGINE CANNABIS CO,1766 Davie Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,4
9/9/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-24 0:00,4
9/16/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-24 0:00,4
4/22/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,5
4/29/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,5
5/6/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,5
6/24/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,5
7/1/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,5
7/15/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,5
8/5/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,5
8/12/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,5
8/19/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,5
10/14/2024,BC,LITTLE GREEN NUGGETS LTD.,108 Main Street,Lillooet,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
8/26/2024,BC,CANAPA SKY,211 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,5
8/26/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-24 0:00,5
8/26/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-24 0:00,5
10/14/2024,BC,LOCAL CANNABIS CO.,491B Island Hwy E,Parksville,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
9/2/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-24 0:00,5
9/2/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-24 0:00,5
9/9/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-24 0:00,5
9/9/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-24 0:00,5
10/14/2024,BC,MAPLE LEAF GREENERY LTD.,71 Sixth street,New Westminster,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,MAPLE LEAF GREENERY LTD.,71 Sixth street,New Westminster,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
10/14/2024,BC,MAPLE LEAF GREENERY LTD.,71 Sixth street,New Westminster,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,4
9/16/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-24 0:00,5
9/16/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-24 0:00,5
10/14/2024,BC,MISSION CANNABIS,111 - 32423 Lougheed Hwy,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,1
10/14/2024,BC,MISTY MOUNTAIN CANNABIS,1318A Esquimalt Road,Esquimalt,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
10/14/2024,BC,MOJO CANNABIS,5-117 Highway 35,Burns Lake,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,2
10/14/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,3
10/14/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
10/14/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,2
10/14/2024,BC,MOOD CANNABIS CO,5-6404 Metral Drive,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,1
1/29/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-01-13 0:00,6
5/6/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-05-04 0:00,7
6/17/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-05-04 0:00,7
10/14/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-28 0:00,1
10/14/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
6/17/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-05-04 0:00,7
3/11/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-02-24 0:00,9
3/18/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-02-24 0:00,9
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,1
3/11/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-02-24 0:00,10
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-28 0:00,1
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-28 0:00,1
3/18/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-02-24 0:00,10
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-05 0:00,1
10/14/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
4/22/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-04-20 0:00,13
10/14/2024,BC,MY BUDDIES,3320 River Ranch Rd,Merritt,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,NORTH SHORE CANNABIS,103-1520 Barrow Street,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,NORTH SHORE CANNABIS,103-1520 Barrow Street,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,1
10/14/2024,BC,NORTHERN LIGHTS CANNABIS,1052-B Austin Avenue,Coquitlam,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-28 0:00,1
10/14/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
10/14/2024,BC,PACIFIC COASTAL CANNABIS,401 - 5800 Turner Rd,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
10/14/2024,BC,PACIFIC COASTAL CANNABIS,401 - 5800 Turner Rd,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,3
10/14/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,2
10/14/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,2
10/14/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-28 0:00,2
10/14/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
10/14/2024,BC,PACIFICANNA,7-425 Simcoe Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
10/14/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
10/14/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,2
10/14/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-12 0:00,1
10/14/2024,BC,PHCANNABISCO,102-10105 Main St,Summerland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,1
10/14/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,2
10/14/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
10/14/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-12 0:00,1
10/14/2024,BC,PRIME CANNABIS,2680 Pandosy Street,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,1
10/14/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-28 0:00,1
10/14/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
10/14/2024,BC,QUARTZ CREEK CANNABIS,102 -616 8th Ave N,Golden,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-05 0:00,1
10/14/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,3
10/14/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,3
10/14/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,3
10/14/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,1
10/14/2024,BC,RISE CANNABIS,103 - 1505 Admirals Road,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,2
10/14/2024,BC,RISE CANNABIS,103 - 1505 Admirals Road,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-05 0:00,1
10/14/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,2
10/14/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,1
10/14/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,2
10/14/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-12 0:00,1
10/14/2024,BC,RISE CANNABIS TILLICUM,88 - 3170 Tillicum Road,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-28 0:00,2
10/14/2024,BC,RIVERSIDE CANNABIS,6309 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-28 0:00,1
10/14/2024,BC,RURAL LEAF,1126 Main Street,Smithers,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-28 0:00,2
10/14/2024,BC,RURAL LEAF,1126 Main Street,Smithers,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
10/14/2024,BC,RURAL LEAF CANNABIS,"Unit 2, 470 Stuart Dr W",Fort St James,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-12 0:00,2
10/14/2024,BC,SALMON ARM CANNABIS,81B Shuswap St NW,Salmon Arm,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
4/22/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-04-20 0:00,13
10/14/2024,BC,SEASIDE CANNABIS,1189 Verdier Ave,Brentwood Bay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,1
10/14/2024,BC,SEASIDE CANNABIS,1189 Verdier Ave,Brentwood Bay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,1
10/14/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
10/14/2024,BC,SEASIDE CANNABIS,1189 Verdier Ave,Brentwood Bay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-12 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-09-21 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-09-21 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-05 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-10-05 0:00,1
10/14/2024,BC,SEED AND STONE,C3 - 590 Old Hope Princeton Way,Hope,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-10-05 0:00,1
10/14/2024,BC,SEED AND STONE,Unit 725 - 19800 Lougheed Hwy,Pitt Meadows,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-10-12 0:00,2
10/14/2024,BC,SONGHEES CANNABIS STORE,1502 Admirals Road,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-09-21 0:00,1
